Time,Latitude,Longitude,Temperature,Humidity,Pressure,Altitude,VOC,PM1,PM25,PM10,counts
1745014812.04,0,0,28.093124999999997,37.66345854678644,1005.2259066805875,67.02127696212543,285677.6,2.0,3.2,5.8,30.2
1745014817.07,0,0,28.046718749999997,37.056702225964024,1005.22096233782,67.06270799125755,296166.4,2.6,4.6,5.6,38.2
1745014822.04,0,0,27.966914062500003,35.46026250510837,1005.1942495443727,67.2865506043593,307583.0,2.6,4.6,5.6,40.4
1745014827.05,0,0,27.895390624999997,34.57130515017407,1005.0883139386839,68.17429722195786,317774.4,2.2,3.8,4.8,40.4
1745014832.04,0,0,27.846328125000003,34.227687637363104,1004.9779377872422,69.0993308782295,326616.8,2.2,3.8,4.8,41.6
1745014837.07,0,0,27.8059765625,34.103706555967875,1004.8953147796868,69.79182852794023,334037.8,2.4,4.2,5.2,31.0
1745014842.09,0,0,27.775078125,34.1630482791472,1004.782827423833,70.73470642943138,340741.6,2.4,4.2,5.2,32.6
1745014847.04,0,0,27.775078125,34.1630482791472,1004.782827423833,70.73470642943138,340741.6,3.0,5.0,5.4,33.8
1745014852.04,0,0,27.69921875,34.06574268835263,1004.6826106177659,71.57479893432762,344182.2,3.0,5.0,5.4,32.8
1745014857.07,0,0,27.609921874999998,33.83936213934922,1004.6617812550363,71.74941473129363,350603.8,2.0,3.6,4.2,40.2
1745014862.04,0,0,27.55078125,33.68062990196163,1004.6425213291129,71.91087753148231,359310.0,2.0,3.6,4.2,35.6
1745014867.07,0,0,27.547421874999998,33.68030860033796,1004.638409076113,71.94535176616694,364070.4,2.0,3.0,3.0,30.0
1745014872.04,0,0,27.539218749999996,33.67147926316822,1004.6578504331694,71.78236844831711,392825.8,2.0,3.0,3.0,28.4
1745014877.05,0,0,27.453554687500002,33.53921337048071,1004.6837167524927,71.56552539101673,401235.2,2.0,3.0,3.0,28.4
1745014882.04,0,0,27.3229296875,33.42690718181394,1004.6746991338575,71.6411212934498,410051.8,2.0,3.0,3.0,28.2
1745014887.06,0,0,27.1560546875,33.58222270438705,1004.6726533874655,71.65827122588396,412661.4,1.2,2.2,3.2,30.0
1745014892.06,0,0,27.04453125,34.29402621300582,1004.6809184401684,71.58898390303003,406969.8,1.2,2.2,3.2,30.0
1745014897.07,0,0,27.0541015625,35.22144997403988,1004.6869071144068,71.53878014137476,407542.4,2.0,3.6,4.0,28.2
1745014902.05,0,0,27.046445312499998,34.9609325074516,1004.70133416058,71.41783759121626,418307.2,2.0,3.6,4.0,29.2
1745014907.07,0,0,26.977578125,34.489044306096154,1004.7278749965442,71.19534845233599,426542.0,2.0,3.0,4.0,27.4
1745014912.0,0,0,26.977578125,34.489044306096154,1004.7278749965442,71.19534845233599,426542.0,2.0,3.0,4.0,25.2
1745014917.12,0,0,26.834531249999998,34.26628657998953,1004.7334746416734,71.14840753716695,431721.2,2.0,3.0,4.0,24.8
1745014922.04,0,0,26.526015625000003,34.296613242952404,1004.7142369653975,71.30967405310005,436461.4,2.0,3.0,4.0,28.0
1745014927.02,0,0,26.227265625,34.37171392607106,1004.6926452571819,71.49067698267747,443087.8,2.0,3.0,4.0,28.0
1745014932.06,0,0,25.905156249999997,34.846700355911345,1004.669294894435,71.68642637267605,443915.2,2.0,3.0,4.0,34.4
1745014937.01,0,0,25.905156249999997,34.846700355911345,1004.669294894435,71.68642637267605,443915.2,2.0,3.0,4.0,45.4
1745014942.07,0,0,25.628046875000003,35.88842592861245,1004.6589694879891,71.772986568962,441102.2,2.0,3.6,4.0,34.8
1745014947.04,0,0,25.547812500000003,36.13769177426999,1004.6467332627653,71.87556696722409,444465.8,2.0,3.6,4.0,28.4
1745014952.07,0,0,25.502578125000003,36.9110303543283,1004.6363473598594,71.96263598035884,433318.0,1.6,2.6,2.6,37.0
1745014957.04,0,0,25.5690625,37.078210928545644,1004.6264025471244,72.04600800918988,439915.4,1.6,2.6,2.6,29.4
1745014962.06,0,0,25.612578125,36.915087870118285,1004.6325775702322,71.99423983451075,447925.6,1.6,2.6,2.6,29.4
1745014967.06,0,0,25.643124999999998,36.76601223707961,1004.6430029325878,71.90684004980832,452265.6,1.6,2.6,2.6,32.4
1745014972.09,0,0,25.659375,36.42875146136294,1004.6789603843581,71.6053986585804,459451.8,2.0,3.0,3.0,32.2
1745014977.04,0,0,25.637890625,36.115199355521995,1004.6909830311299,71.5046113962748,464102.0,2.0,3.0,3.0,27.2
1745014982.01,0,0,25.637890625,36.115199355521995,1004.6909830311299,71.5046113962748,464102.0,2.0,3.0,3.0,32.2
1745014987.11,0,0,25.5645703125,35.971671045101715,1004.6980035461596,71.44575811578736,470789.4,2.0,3.0,3.0,31.2
1745014992.06,0,0,25.374765625000002,36.099531668779115,1004.701515065112,71.4163211220255,471438.6,2.0,3.0,3.0,34.4
1745014997.11,0,0,25.22796875,36.17696799565145,1004.7051088229715,71.38619464021879,478210.0,2.0,3.0,3.0,31.2
1745015002.06,0,0,25.0520703125,36.319114611966704,1004.6894520496232,71.51744585873884,483133.4,2.0,3.0,3.0,30.8
1745015007.01,0,0,25.0520703125,36.319114611966704,1004.6894520496232,71.51744585873884,483133.4,2.0,3.0,3.0,30.8
1745015012.06,0,0,25.0520703125,36.319114611966704,1004.6894520496232,71.51744585873884,483133.4,2.0,3.0,3.0,27.6
1745015017.06,0,0,24.764296875,36.81146404357878,1004.6836057845243,71.56645555775168,479156.0,2.0,3.0,3.0,27.6
1745015023.76,0,0,24.764296875,36.81146404357878,1004.6836057845243,71.56645555775168,479156.0,2.0,3.0,3.0,58.4
1745015027.03,0,0,24.113593750000003,38.523288109809,1004.662312913817,71.7449577971169,447833.2,2.0,3.0,3.0,58.4
1745015032.1,0,0,23.803789062499998,38.81778478300618,1004.6470386659427,71.8730065509773,458103.4,2.0,3.0,3.0,73.0
1745015037.01,0,0,23.803789062499998,38.81778478300618,1004.6470386659427,71.8730065509773,458103.4,2.0,3.0,3.0,30.0
1745015042.12,0,0,23.635585937500004,38.85232252429915,1004.6360851374004,71.96483431743255,468474.0,2.0,3.0,3.2,30.6
1745015047.05,0,0,23.517890625,39.05884654595333,1004.633110103791,71.9897753453275,475509.8,2.0,3.0,3.2,34.0
1745015051.98,0,0,23.517890625,39.05884654595333,1004.633110103791,71.9897753453275,475509.8,2.0,3.0,3.2,34.0
1745015057.07,0,0,23.473203124999998,39.22837038343337,1004.6363090641337,71.96295704205816,479954.0,2.0,3.0,4.0,36.2
1745015062.13,0,0,23.473203124999998,39.22837038343337,1004.6363090641337,71.96295704205816,479954.0,2.0,3.0,4.0,41.8
1745015066.99,0,0,23.473203124999998,39.22837038343337,1004.6363090641337,71.96295704205816,479954.0,2.0,3.0,4.0,41.8
1745015072.05,0,0,23.36421875,40.18379130805949,1004.6400026635486,71.93199200520755,454458.6,2.0,3.0,4.0,47.4
1745015077.09,0,0,23.310546875,40.16127950931772,1004.6256511468027,72.05230760645863,457251.8,2.0,3.4,5.0,31.4
1745015082.03,0,0,23.310546875,40.16127950931772,1004.6256511468027,72.05230760645863,457251.8,2.0,3.4,5.0,33.6
1745015087.14,0,0,23.278398437499998,40.13284858719287,1004.6164385030486,72.12954195136308,465345.6,2.8,4.0,5.2,32.6
1745015092.09,0,0,23.2887890625,40.09703917935964,1004.628367691336,72.02953326363581,476207.8,2.8,4.0,5.2,34.4
1745015098.51,0,0,23.2887890625,40.09703917935964,1004.628367691336,72.02953326363581,476207.8,2.8,4.0,5.2,29.4
1745015102.05,0,0,23.2858203125,40.10753627426532,1004.6375719529349,71.95236972209426,483364.2,3.0,4.0,6.0,29.4
1745015107.05,0,0,23.139999999999997,40.50432886132037,1004.6396973632906,71.93455147829505,475536.0,3.0,4.0,6.0,45.8
1745015111.98,0,0,23.139999999999997,40.50432886132037,1004.6396973632906,71.93455147829505,475536.0,3.0,4.0,6.0,45.8
1745015116.99,0,0,23.139999999999997,40.50432886132037,1004.6396973632906,71.93455147829505,475536.0,3.0,4.0,6.0,45.8
1745015122.08,0,0,23.123437499999998,40.35942419078141,1004.6389151350846,71.94110921619536,490130.6,3.0,4.0,5.4,33.6
1745015127.04,0,0,22.95703125,41.136203800450104,1004.6372941736674,71.95469848132446,464607.2,3.0,4.0,5.4,85.8
1745015132.06,0,0,22.981015625,41.02505037444787,1004.6485803979056,71.86008158081411,479086.6,3.0,4.0,6.0,32.2
1745015137.08,0,0,23.0162890625,41.13185277211149,1004.6605683760375,71.75958264540387,484658.6,3.0,4.0,6.0,29.0
1745015141.98,0,0,23.0162890625,41.13185277211149,1004.6605683760375,71.75958264540387,484658.6,3.0,4.0,6.0,29.0
1745015148.55,0,0,23.0162890625,41.13185277211149,1004.6605683760375,71.75958264540387,484658.6,3.0,4.0,6.0,36.2
1745015152.05,0,0,23.0476171875,41.47591488423758,1004.663315387989,71.73655371793909,471625.0,3.0,4.0,5.4,36.2
1745015157.03,0,0,23.0476171875,41.47591488423758,1004.663315387989,71.73655371793909,471625.0,3.0,4.0,5.4,75.2
1745015162.01,0,0,23.0476171875,41.47591488423758,1004.663315387989,71.73655371793909,471625.0,3.0,4.0,5.4,30.8
1745015167.07,0,0,23.043203125,41.40449786929056,1004.6612090859174,71.75421135997203,462847.4,3.0,4.0,4.4,30.8
1745015172.01,0,0,23.043203125,41.40449786929056,1004.6612090859174,71.75421135997203,462847.4,3.0,4.0,4.4,37.2
1745015177.04,0,0,23.078828124999998,41.17694906412525,1004.6648353552566,71.7238116202082,468016.6,3.0,4.0,4.4,29.2
1745015182.03,0,0,23.078828124999998,41.17694906412525,1004.6648353552566,71.7238116202082,468016.6,3.0,4.0,4.4,35.0
1745015187.05,0,0,23.0768359375,41.243839123088534,1004.675300461465,71.6360802644861,462743.4,2.8,4.4,4.8,35.0
1745015192.52,0,0,23.0153515625,41.26233831147912,1004.6710477163508,71.67173180236782,462922.6,2.8,4.4,4.8,49.8
1745015197.01,0,0,23.0153515625,41.26233831147912,1004.6710477163508,71.67173180236782,462922.6,2.8,4.4,4.8,39.0
1745015202.06,0,0,23.0153515625,41.26233831147912,1004.6710477163508,71.67173180236782,462922.6,2.4,4.0,4.4,37.0
1745015207.07,37.87607106103328,-122.25887556857003,22.960390625000002,41.20008787991391,1004.6733839300463,71.65214691176386,473377.0,2.4,4.0,4.4,41.6
1745015213.23,37.87607152345829,-122.25887623174543,22.960390625000002,41.20008787991391,1004.6733839300463,71.65214691176386,473377.0,2.4,4.0,4.4,35.8
1745015237.04,37.87607190988517,-122.25887650595843,22.738984374999998,41.587418084544524,1004.6330032107637,71.99067187253604,487218.8,3.0,4.4,4.4,33.0
1745015242.12,37.87607190988517,-122.25887650595843,22.401992187500003,42.342650154338195,1004.6427477153242,71.90897940347834,483773.4,3.0,4.4,4.4,51.0
1745015247.08,37.87607190988517,-122.25887650595843,22.222265625,42.74834947427403,1004.625575737191,72.05293957469857,487294.0,3.0,5.0,5.0,46.4
1745015252.01,37.87607190988517,-122.25887650595843,22.222265625,42.74834947427403,1004.625575737191,72.05293957469857,487294.0,3.0,5.0,5.0,32.4
1745015257.02,37.87607190988517,-122.25887650595843,22.23734375,42.74278236720376,1004.6322136028709,71.99729115137887,493379.6,3.0,5.0,5.0,32.4
1745015262.0,37.87607190988517,-122.25887650595843,22.23734375,42.74278236720376,1004.6322136028709,71.99729115137887,493379.6,3.0,5.0,5.0,33.0
1745015267.05,37.87607190988517,-122.25887650595843,22.26203125,42.82286498230471,1004.634083821346,71.98161242604714,484431.6,3.0,4.6,4.6,33.0
1745015272.0,37.87607190988517,-122.25887650595843,22.26203125,42.82286498230471,1004.634083821346,71.98161242604714,484431.6,3.0,4.6,4.6,60.2
1745015277.04,37.87607190988517,-122.25887650595843,22.1115234375,42.74454514710216,1004.6463400272642,71.87886342300912,491702.8,3.0,4.6,4.6,35.4
1745015282.07,37.87607190988517,-122.25887650595843,22.0063671875,42.93473585664597,1004.6621891994521,71.7459948217913,498168.4,2.8,4.6,4.6,37.6
1745015287.04,37.87607190988517,-122.25887650595843,21.933437499999997,42.938736967270565,1004.6525215856136,71.8270415519023,508245.0,2.8,4.6,4.6,32.0
1745015292.03,37.875590165690554,-122.25890319635846,21.933437499999997,42.938736967270565,1004.6525215856136,71.8270415519023,508245.0,2.4,4.4,4.4,36.6
1745015297.04,37.875590165690554,-122.25890319635846,21.8058984375,43.27680052441262,1004.6523286822867,71.82865845932528,508550.2,2.4,4.4,4.4,34.4
1745015302.01,37.87552701626843,-122.25896024246178,21.8058984375,43.27680052441262,1004.6523286822867,71.82865845932528,508550.2,2.4,4.4,4.4,26.2
1745015307.07,37.875485519496635,-122.25895544459443,21.7965625,43.59947323024052,1004.6616360827933,71.7506319355071,501720.2,3.4,5.8,6.4,28.6
1745015312.04,37.87548849600052,-122.25894557114204,21.9211328125,43.38416082233532,1004.6902117621105,71.51107708582035,510961.2,3.4,5.8,6.4,32.0
1745015317.04,37.875521492519596,-122.25895829828879,21.948007812500002,43.35805657906516,1004.7022365380396,71.41027296711154,516745.6,3.8,6.2,7.0,32.0
1745015327.07,37.87546722922566,-122.25895205941157,21.968750000000004,43.30098872861771,1004.7072446245338,71.36829050846771,522680.6,3.8,6.2,7.0,52.6
1745015342.04,37.87552518323894,-122.25896876649517,21.928125,43.28311764301969,1004.7085861399997,71.35704443740073,520816.0,3.0,6.0,7.0,34.4
1745015347.08,37.875505454148716,-122.25896195712528,21.845625,43.49090908227707,1004.6810713669798,71.58770225285808,516015.8,4.0,6.0,7.0,51.0
1745015352.01,37.87550876843689,-122.25896225532409,21.845625,43.49090908227707,1004.6810713669798,71.58770225285808,516015.8,4.0,6.0,7.0,32.2
1745015362.04,37.87546397647033,-122.25894941860913,21.8555078125,43.45805364487364,1004.6181402179839,72.1152757664992,522742.0,3.4,6.0,7.2,33.8
1745015367.06,37.875460326265326,-122.25897715416912,21.9563671875,43.213593113286514,1004.6264972954735,72.0452142442747,532924.4,4.0,6.0,7.4,33.8
1745015382.07,37.875361423424216,-122.25887709604733,21.971914062499998,43.0930218229824,1004.6857063258669,71.54884881692098,535675.2,4.0,5.6,6.6,33.4
1745015387.04,37.875361423424216,-122.25887709604733,22.012265625,43.47197177499673,1004.7295167383452,71.18158596279694,512674.2,4.0,5.6,6.6,54.8
1745015402.09,37.87531975103141,-122.2589291224977,22.061015625,43.46671372885601,1004.7394841373001,71.09803152964352,512055.6,4.0,5.6,6.6,69.2
1745015407.07,37.87531832050505,-122.25891528856631,22.059375,43.62172389756597,1004.7371257560183,71.11780103739852,501435.0,4.0,5.0,6.8,32.6
1745015412.02,37.87532820789229,-122.25890505312569,22.2025,43.262907224683815,1004.7511864955679,70.99993402984389,513811.4,4.0,5.0,6.8,32.6
1745015417.08,37.87535309489471,-122.25888115388521,22.3501953125,42.889501710985755,1004.7627409101655,70.90307772630908,525290.0,4.0,5.0,7.0,32.6
1745015422.04,37.87535309489471,-122.25888115388521,22.43203125,42.64112806492771,1004.7749414467302,70.80080627362473,531871.8,4.0,5.0,7.0,28.2
1745015427.04,37.87530296171601,-122.25885064490981,22.43203125,42.64112806492771,1004.7749414467302,70.80080627362473,531871.8,3.6,5.0,7.0,28.2
1745015447.08,37.87536949870971,-122.25885767310213,22.449062500000004,42.945633855795634,1004.7508064766422,71.00312177952422,514796.0,3.0,5.0,6.2,55.4
1745015452.04,37.87536949870971,-122.25885767310213,22.4305078125,43.129659765516564,1004.6639868271989,71.7309267523051,510538.0,3.0,5.0,6.2,35.0
1745015457.07,37.875336203984524,-122.25869779068942,22.486640625,42.86839046355096,1004.5823633734068,72.41521856276965,522333.6,3.0,5.0,6.0,30.6
1745015462.04,37.875325169890424,-122.2586567102515,22.507421875,42.66518403915785,1004.5067303716305,73.04933016997174,530749.6,3.0,5.0,6.0,33.6
1745015466.98,37.875325169890424,-122.2586567102515,22.507421875,42.66518403915785,1004.5067303716305,73.04933016997174,530749.6,3.0,5.0,6.0,33.6
1745015477.05,37.87534575682831,-122.25847243360049,22.465195312499997,42.614663008018944,1004.4393081965109,73.6146339168681,535255.6,2.6,4.6,5.6,48.6
1745015482.01,37.875395662314745,-122.25836042239176,22.421757812499997,43.35413178251708,1004.3067461696071,74.72619861979686,510282.0,2.6,4.6,5.6,48.6
1745015487.14,37.875403523243804,-122.25834391868463,22.521328125,42.96907946517313,1004.2368368662341,75.31244607939479,526006.6,2.6,4.6,5.6,40.0
1745015492.04,37.875403523243804,-122.25834391868463,22.592734375,42.632378368743375,1004.2324409898986,75.34931044589736,534150.0,2.6,4.6,5.6,40.0
1745015497.07,37.87531582412274,-122.2584195303303,22.645703125,42.34974460259854,1004.243698673067,75.25490210244388,541696.6,3.0,5.0,5.4,37.6
1745015502.04,37.87531114396927,-122.25841999306812,22.684140625,42.169540077123976,1004.25027251814,75.19977335608567,546732.6,3.0,5.0,5.4,35.2
1745015507.07,37.87531114396927,-122.25841999306812,22.695625,42.04675066492405,1004.2485615189123,75.2141218898186,552917.2,3.0,5.6,5.6,35.8
1745015517.01,37.87531114396927,-122.25841999306812,22.576289062500003,42.260139253588875,1004.2280395878654,75.38622219084827,543707.0,3.0,5.6,5.6,37.0
1745015522.07,37.875313233039876,-122.25842406881996,22.4353515625,42.2216919821717,1004.170224328473,75.87108326982522,550583.2,3.0,5.6,5.6,52.8
1745015527.04,37.875313233039876,-122.25842406881996,22.3161328125,42.318251393599056,1004.1408652274307,76.11730851892642,553533.2,3.0,5.6,5.6,42.2
1745015532.04,37.875313233039876,-122.25842406881996,22.3161328125,42.318251393599056,1004.1408652274307,76.11730851892642,553533.2,3.0,5.0,5.6,39.2
1745015537.04,37.87552997071295,-122.25825558213857,22.217734375,42.54620133765394,1004.1549753105306,75.99897098717013,557288.6,3.0,5.0,5.6,44.0
1745015542.08,37.875546413324216,-122.2582959414448,22.19671875,42.74551902664224,1004.1800889408872,75.78835279057246,558631.0,3.0,6.0,6.4,38.4
1745015547.1,37.87555600611404,-122.25837483654779,22.157343750000003,42.754447701657014,1004.1983116972133,75.63552832034902,562272.4,3.0,6.0,6.4,38.2
1745015557.07,37.875549137919904,-122.25834441090073,22.0230078125,43.063805979615736,1004.1871348471635,75.72926220811055,557755.4,3.0,5.8,6.2,34.2
1745015562.04,37.875550131035965,-122.25834049502235,21.855390625000002,43.54055405979141,1004.1749567374636,75.83139410664486,552653.6,3.0,5.8,6.2,35.2
1745015567.07,37.87553728064305,-122.25835414062281,21.788789062499998,43.7443137860548,1004.181201129629,75.77902528924491,559150.0,3.0,5.6,6.0,35.2
1745015572.08,37.875638089868616,-122.25839652960067,21.687617187500003,43.72687644384448,1004.176782949606,75.81607849563945,561645.8,3.0,5.6,6.0,42.0
1745015577.09,37.8756553861675,-122.25840266763613,21.633671875,43.77061494692741,1004.1897683166311,75.70717674681,564982.4,3.0,6.0,6.0,42.8
1745015582.04,37.8756553861675,-122.25840266763613,21.619257812500003,43.721629437308444,1004.1924261146339,75.68488726107539,568626.8,3.0,6.0,6.0,34.6
1745015592.04,37.8756553861675,-122.25840266763613,21.619257812500003,43.721629437308444,1004.1924261146339,75.68488726107539,568626.8,3.0,5.2,6.0,38.6
1745015597.02,37.8756553861675,-122.25840266763613,21.509531250000002,44.33238297696512,1004.1923440585249,75.68557549881055,546119.6,3.0,5.2,6.0,38.6
1745015607.07,37.8756553861675,-122.25840266763613,21.483671875,44.46083963117938,1004.1737524450848,75.84149415938029,547067.6,3.0,5.0,5.4,48.8
1745015612.02,37.8756553861675,-122.25840266763613,21.438124999999996,44.682612760353145,1004.144317575003,76.08835434801682,534859.6,3.0,5.0,5.4,48.8
1745015617.07,37.8756553861675,-122.25840266763613,21.5317578125,44.50532537850843,1004.1552731020031,75.99647330157364,540710.0,4.0,5.6,5.6,29.2
1745015622.04,37.87622418027093,-122.25850932809601,21.5953125,44.30282979719749,1004.1523122581427,76.02130502753899,549902.8,4.0,5.6,5.6,27.4
1745015627.13,37.87612121359314,-122.25854808367227,21.624765625,44.234283318739614,1004.1432269749172,76.09750088577468,551471.6,3.4,5.0,5.0,26.4
1745015632.04,37.876102369130805,-122.25855384306715,21.5929296875,44.337896488035895,1004.1357079889747,76.1605611206198,547584.6,3.4,5.0,5.0,33.6
1745015637.05,37.876097383609064,-122.25849580546726,21.65375,44.3216396595308,1004.1409065239963,76.11696209435236,551881.8,3.4,5.0,5.0,28.0
1745015642.05,37.87609351530186,-122.25849418020573,21.65375,44.3216396595308,1004.1409065239963,76.11696209435236,551881.8,3.4,5.0,5.0,30.6
1745015647.04,37.87609351530186,-122.25849418020573,21.6686328125,44.28798919852083,1004.1376460182212,76.1443072180341,551733.8,3.4,5.0,5.0,30.6
1745015652.1,37.87609351530186,-122.25849418020573,21.6660546875,44.22800526266563,1004.124147677654,76.2575159225318,554217.6,4.0,5.4,5.4,27.6
1745015657.08,37.87609351530186,-122.25849418020573,21.661679687499998,44.08260817990147,1004.1237999300245,76.26043251363737,560480.4,4.0,5.4,5.4,27.8
1745015662.08,37.87626104092826,-122.25851320610353,21.645546875,44.068616577390685,1004.1393983710326,76.12961072288967,559860.4,4.8,6.2,6.8,23.2
1745015667.05,37.876088121090724,-122.25844138402317,21.634921875,44.12705401449523,1004.1548086918089,76.00036815144509,563270.0,4.8,6.2,6.8,30.4
1745015672.04,37.87611613080961,-122.25848815252107,21.634921875,44.12705401449523,1004.1548086918089,76.00036815144509,563270.0,4.4,6.4,7.0,23.2
1745015677.04,37.876100649659975,-122.25849341747595,21.5968359375,44.11301274050468,1004.1551638671978,75.99738959427836,567443.6,4.4,6.4,7.0,23.6
1745015682.07,37.87610733981582,-122.25845474326576,21.5578125,44.56076267461897,1004.1406018834053,76.11951710560668,552998.6,4.0,6.0,6.0,23.4
1745015687.05,37.876097030586585,-122.2584778125393,21.634999999999998,44.663546749782064,1004.1415695457748,76.1114017328893,553611.0,4.0,6.0,6.0,24.6
1745015692.06,37.87609624027935,-122.25847964637181,21.70734375,44.7756602577263,1004.2216067684388,75.44017171591777,550496.0,4.0,6.0,6.0,33.2
