time,PM10_Standard,PM25_Standard,PM100_Standard,PM10_Enviornment,PM25_Enviornment,PM100_Enviornment,Particles_03um,Particles_05um,Particles_10um,Particles_25um,Particles_50um,Particles_100um,Tempurature,Relative_Humidity,Pressure,Altitude,Gas
1741391054.8476715,1.0,1.0,2.0,1.0,1.0,2.0,369.0,94.0,11.0,1.0,0.0,0.0,24.4024609375,29.538409251032856,1009.1998801033593,33.7747165069779,92112.0
1741391055.8607798,1.0,1.0,1.0,1.0,1.0,1.0,363.0,92.0,9.0,0.0,0.0,0.0,24.39875,29.549380215485996,1009.2013894337382,33.76210948913381,92888.0
1741391056.8729098,1.0,1.0,1.0,1.0,1.0,1.0,363.0,92.0,9.0,0.0,0.0,0.0,24.3940625,29.548989402036014,1009.1976874364883,33.79303127213401,95840.0
1741391057.8859482,0.0,0.0,0.0,0.0,0.0,0.0,363.0,92.0,9.0,0.0,0.0,0.0,24.3880078125,29.56540630751477,1009.206531668889,33.719157940385685,96681.0
1741391058.8989806,0.0,0.0,0.0,0.0,0.0,0.0,381.0,102.0,9.0,0.0,0.0,0.0,24.383515625,29.559390912382078,1009.2049740363539,33.732168359314194,98574.0
1741391059.912013,0.0,0.0,0.0,0.0,0.0,0.0,381.0,102.0,9.0,0.0,0.0,0.0,24.3784375,29.57589011725133,1009.2061686352205,33.722190245977984,98739.0
1741391060.9251904,1.0,1.0,1.0,1.0,1.0,1.0,381.0,102.0,9.0,0.0,0.0,0.0,24.373359375,29.59239097784107,1009.201851565367,33.758249434919335,99802.0
1741391061.9383354,1.0,2.0,2.0,1.0,2.0,2.0,405.0,106.0,10.0,0.0,0.0,0.0,24.3690625,29.597674258471773,1009.1969267392321,33.79938518220118,101177.0
1741391062.9513993,1.0,2.0,2.0,1.0,2.0,2.0,405.0,106.0,10.0,0.0,0.0,0.0,24.364375,29.608567341916267,1009.1913871687184,33.845655918077654,101235.0
1741391063.964487,1.0,2.0,2.0,1.0,2.0,2.0,405.0,106.0,10.0,0.0,0.0,0.0,24.3594921875,29.625087688632647,1009.19288876897,33.833113382331476,102531.0
1741391064.9776094,1.0,1.0,1.0,1.0,1.0,1.0,438.0,119.0,16.0,1.0,0.0,0.0,24.3544140625,29.624663527661674,1009.1848972529237,33.8998649272359,104290.0
1741391065.9906523,1.0,1.0,1.0,1.0,1.0,1.0,438.0,119.0,16.0,1.0,0.0,0.0,24.3503125,29.629963956001205,1009.1821167983818,33.92308961166389,104973.0
1741391067.0037875,1.0,1.0,1.0,1.0,1.0,1.0,438.0,119.0,16.0,1.0,0.0,0.0,24.346796875,29.635313467940776,1009.1839326093137,33.90792243249806,105413.0
