time,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16
1740179368.504467,1.0,2.0,3.0,1.0,2.0,3.0,387.0,117.0,13.0,3.0,0.0,0.0,22.0036328125,32.15932367583992,1009.2885609558538,33.0340158546871
1740179369.517451,1.0,2.0,3.0,1.0,2.0,3.0,387.0,117.0,13.0,3.0,0.0,0.0,21.9911328125,32.16932951989611,1009.2917790309434,33.007138097173616
1740179370.5310574,1.0,2.0,3.0,1.0,2.0,3.0,387.0,117.0,13.0,3.0,0.0,0.0,21.9798046875,32.173886874798725,1009.2900631472532,33.02146935939535
1740179371.5440154,1.0,2.0,3.0,1.0,2.0,3.0,375.0,113.0,12.0,3.0,0.0,0.0,21.9712109375,32.20089290843124,1009.2911975559375,33.01199464254426
1740179372.5570152,1.0,2.0,3.0,1.0,2.0,3.0,375.0,113.0,12.0,3.0,0.0,0.0,21.962421875,32.211226445969324,1009.2920048769397,33.005251806345655
1740179373.5701146,1.0,2.0,3.0,1.0,2.0,3.0,375.0,113.0,12.0,3.0,0.0,0.0,21.958125,32.23306212887205,1009.2934334207778,32.993320457546744
1740179374.5831304,1.0,2.0,2.0,1.0,2.0,2.0,342.0,104.0,9.0,2.0,0.0,0.0,21.9524609375,32.23811809596292,1009.2942980349715,32.98609911525548
1740179375.5961149,1.0,2.0,2.0,1.0,2.0,2.0,342.0,104.0,9.0,2.0,0.0,0.0,21.9477734375,32.25992297796793,1009.2881797463076,33.037199768129085
1740179376.6091874,1.0,2.0,2.0,1.0,2.0,2.0,342.0,104.0,9.0,2.0,0.0,0.0,21.9426953125,32.265031115538555,1009.2934708758975,32.99300762862187
1740179377.6221793,1.0,2.0,2.0,1.0,2.0,2.0,324.0,98.0,8.0,2.0,0.0,0.0,21.9380078125,32.2812840503437,1009.2942455127705,32.98653778567312
1740179378.6352184,1.0,2.0,2.0,1.0,2.0,2.0,324.0,98.0,8.0,2.0,0.0,0.0,21.9333203125,32.29753857883058,1009.30191302335,32.92249820402908
1740179379.6479,1.0,2.0,2.0,1.0,2.0,2.0,324.0,98.0,8.0,2.0,0.0,0.0,21.928828125,32.313811897571625,1009.3099070729082,32.855731765568315
1740179380.6593728,1.0,2.0,2.0,1.0,2.0,2.0,306.0,94.0,7.0,2.0,0.0,0.0,21.9235546875,32.33557524150671,1009.3079778201685,32.871844878208194
1740179381.670499,1.0,2.0,2.0,1.0,2.0,2.0,306.0,94.0,7.0,2.0,0.0,0.0,21.9128125,32.345743833526896,1009.3003459050658,32.93558685290823
1740179382.681612,1.0,2.0,2.0,1.0,2.0,2.0,306.0,94.0,7.0,2.0,0.0,0.0,21.9048046875,32.33948090071866,1009.2990114104567,32.946732630397236
1740179383.692722,1.0,1.0,1.0,1.0,1.0,1.0,276.0,88.0,7.0,2.0,0.0,0.0,21.896796875,32.35544816173828,1009.2959535148825,32.97227239914008
1740179384.7038515,1.0,1.0,1.0,1.0,1.0,1.0,276.0,88.0,7.0,2.0,0.0,0.0,21.888984375,32.349202128493474,1009.2914990378541,33.0094766310131
1740179385.7163768,1.0,1.0,1.0,1.0,1.0,1.0,276.0,88.0,7.0,2.0,0.0,0.0,21.88234375,32.37640711986849,1009.2993435923063,32.94395822692993
1740179386.7290013,1.0,1.0,1.0,1.0,1.0,1.0,252.0,82.0,6.0,2.0,0.0,0.0,21.8743359375,32.3701429131161,1009.2945619087535,32.98389521662568
1740179387.742074,1.0,1.0,1.0,1.0,1.0,1.0,252.0,82.0,6.0,2.0,0.0,0.0,21.862421875,32.385768128537286,1009.3004753751802,32.93450551153036
1740179388.755113,1.0,1.0,1.0,1.0,1.0,1.0,252.0,82.0,6.0,2.0,0.0,0.0,21.8548046875,32.37397982931443,1009.2911775432927,33.01216179046888
1740179389.7681642,1.0,1.0,1.0,1.0,1.0,1.0,234.0,76.0,6.0,2.0,0.0,0.0,21.8497265625,32.373532322225785,1009.2947427609303,32.98238472251227
1740179390.78125,1.0,1.0,1.0,1.0,1.0,1.0,234.0,76.0,6.0,2.0,0.0,0.0,21.8415234375,32.38948450159595,1009.2999714442045,32.938714370845815
1740179391.7944386,1.0,1.0,1.0,1.0,1.0,1.0,234.0,76.0,6.0,2.0,0.0,0.0,21.833125,32.377627510591694,1009.3048729162012,32.89777707845616
1740179392.8074133,1.0,2.0,2.0,1.0,2.0,2.0,276.0,88.0,6.0,3.0,0.0,0.0,21.82375,32.39347643491633,1009.3029711656834,32.91366055660284
1740179393.8205905,1.0,2.0,2.0,1.0,2.0,2.0,276.0,88.0,6.0,3.0,0.0,0.0,21.81359375,32.39813986759396,1009.3100994990579,32.85412462435934
1740179394.8334835,1.0,2.0,2.0,1.0,2.0,2.0,276.0,88.0,6.0,3.0,0.0,0.0,21.801484375,32.39707248909094,1009.3191278958304,32.77871982679636
1740179395.8459585,1.0,1.0,1.0,1.0,1.0,1.0,258.0,82.0,8.0,3.0,0.0,0.0,21.7876171875,32.406967596470906,1009.323491221427,32.74227770708687
1740179396.8571215,1.0,1.0,1.0,1.0,1.0,1.0,258.0,82.0,8.0,3.0,0.0,0.0,21.7751171875,32.39474883927684,1009.3266955108927,32.715515838583656
1740179397.8682997,1.0,1.0,1.0,1.0,1.0,1.0,258.0,82.0,8.0,3.0,0.0,0.0,21.763984375,32.40488460543931,1009.3270182841537,32.71282007609597
1740179398.8794525,1.0,2.0,2.0,1.0,2.0,2.0,321.0,97.0,10.0,2.0,0.0,0.0,21.751484375,32.40378307227211,1009.3233300217519,32.743624030623636
1740179399.890521,1.0,2.0,2.0,1.0,2.0,2.0,321.0,97.0,10.0,2.0,0.0,0.0,21.7352734375,32.41347154384856,1009.3254906930005,32.7255783352719
1740179400.9034224,1.0,2.0,2.0,1.0,2.0,2.0,321.0,97.0,10.0,2.0,0.0,0.0,21.7184765625,32.41754994107878,1009.3266695999903,32.71573224327862
1740179401.9172907,1.0,2.0,2.0,1.0,2.0,2.0,363.0,107.0,10.0,2.0,0.0,0.0,21.700703125,32.421542345602646,1009.3244903885083,32.733932767600734
1740179402.930386,1.0,2.0,2.0,1.0,2.0,2.0,363.0,107.0,10.0,2.0,0.0,0.0,21.6856640625,32.42577576004025,1009.3234404742983,32.7427015420036
1740179403.9433966,1.0,2.0,2.0,1.0,2.0,2.0,363.0,107.0,10.0,2.0,0.0,0.0,21.6688671875,32.43541308508661,1009.3194480042912,32.776046304153574
1740179404.9556787,1.0,2.0,2.0,1.0,2.0,2.0,381.0,105.0,11.0,2.0,0.0,0.0,21.65734375,32.43439763411709,1009.3173893699078,32.793239881158556
1740179405.969398,1.0,2.0,2.0,1.0,2.0,2.0,381.0,105.0,11.0,2.0,0.0,0.0,21.6450390625,32.43887214086948,1009.3157452911805,32.806971137371235
1740179406.9827802,1.0,2.0,2.0,1.0,2.0,2.0,381.0,105.0,11.0,2.0,0.0,0.0,21.635078125,32.46023076420963,1009.3094106119338,32.85987820363493
1740179407.995751,2.0,2.0,2.0,2.0,2.0,2.0,405.0,109.0,11.0,2.0,0.0,0.0,21.620234375,32.44224531366903,1009.3121284381325,32.83717896129051
1740179409.0087135,2.0,2.0,2.0,2.0,2.0,2.0,405.0,109.0,11.0,2.0,0.0,0.0,21.599140625,32.451504312256716,1009.3129972491993,32.82992267514742
1740179410.0217848,2.0,2.0,2.0,2.0,2.0,2.0,405.0,109.0,11.0,2.0,0.0,0.0,21.5794140625,32.46088400530479,1009.316152148059,32.80357308913894
1740179411.0351076,2.0,2.0,2.0,2.0,2.0,2.0,411.0,107.0,11.0,2.0,0.0,0.0,21.560859375,32.459249204559626,1009.3178219157082,32.78962728513833
1740179412.0480971,2.0,2.0,2.0,2.0,2.0,2.0,411.0,107.0,11.0,2.0,0.0,0.0,21.54328125,32.457700748123685,1009.3125134714911,32.8339631726407
1740179413.0614908,2.0,2.0,2.0,2.0,2.0,2.0,411.0,107.0,11.0,2.0,0.0,0.0,21.53234375,32.47897284870543,1009.3165961169423,32.79986508456818
1740179414.0744507,2.0,2.0,2.0,2.0,2.0,2.0,423.0,111.0,14.0,2.0,0.0,0.0,21.5262890625,32.51179844320863,1009.3150732604018,32.81258390714346
1740179415.0887632,2.0,2.0,2.0,2.0,2.0,2.0,423.0,111.0,14.0,2.0,0.0,0.0,21.51828125,32.52777441357304,1009.3171698669586,32.795073156817146
1740179416.1033843,2.0,2.0,2.0,2.0,2.0,2.0,423.0,111.0,14.0,2.0,0.0,0.0,21.5102734375,32.554875361340976,1009.3227103732855,32.74879927416105
1740179417.1164463,2.0,3.0,3.0,2.0,3.0,3.0,447.0,115.0,15.0,3.0,0.0,0.0,21.5012890625,32.5818944634802,1009.32661592106,32.716180563164556
1740179418.1306221,2.0,3.0,3.0,2.0,3.0,3.0,447.0,115.0,15.0,3.0,0.0,0.0,21.493671875,32.64799155355351,1009.331087308696,32.67883614455505
1740179419.1432033,2.0,3.0,3.0,2.0,3.0,3.0,447.0,115.0,15.0,3.0,0.0,0.0,21.4817578125,32.719304462285535,1009.319755983847,32.773474081898364
1740179420.156168,2.0,3.0,3.0,2.0,3.0,3.0,471.0,119.0,14.0,3.0,0.0,0.0,21.4673046875,32.75700420766857,1009.316228607609,32.80293450294012
1740179421.1692765,2.0,3.0,3.0,2.0,3.0,3.0,471.0,119.0,14.0,3.0,0.0,0.0,21.4516796875,32.78346712626643,1009.3159048224387,32.80563874017954
1740179422.182386,2.0,3.0,3.0,2.0,3.0,3.0,471.0,119.0,14.0,3.0,0.0,0.0,21.4360546875,32.79322120972871,1009.3121361245247,32.83711476473506
1740179423.195366,1.0,3.0,3.0,1.0,3.0,3.0,459.0,111.0,14.0,5.0,1.0,0.0,21.41515625,32.80250753181118,1009.3167580406291,32.79851270685478
1740179424.2084205,1.0,3.0,3.0,1.0,3.0,3.0,459.0,111.0,14.0,5.0,1.0,0.0,21.3969921875,32.78418511528254,1009.3173458558201,32.79360330822126
1740179425.220743,1.0,3.0,3.0,1.0,3.0,3.0,459.0,111.0,14.0,5.0,1.0,0.0,21.383515625,32.788559530749765,1009.3120047105367,32.83821233118366
1740179426.2337987,1.0,2.0,3.0,1.0,2.0,3.0,453.0,109.0,11.0,4.0,1.0,0.0,21.3766796875,32.79909314196396,1009.3177792544288,32.78998358947209
1740179427.2502494,1.0,2.0,3.0,1.0,2.0,3.0,453.0,109.0,11.0,4.0,1.0,0.0,21.3665234375,32.81490327687469,1009.3197169893094,32.77379976133199
1740179428.26328,1.0,2.0,3.0,1.0,2.0,3.0,453.0,109.0,11.0,4.0,1.0,0.0,21.360859375,32.82554231602971,1009.3154004931064,32.80985087445325
1740179429.2763455,1.0,2.0,3.0,1.0,2.0,3.0,408.0,96.0,11.0,4.0,1.0,0.0,21.3596875,32.85329621911872,1009.3168821983104,32.79747574885554
1740179430.289387,1.0,2.0,3.0,1.0,2.0,3.0,408.0,96.0,11.0,4.0,1.0,0.0,21.3583203125,32.881037969347105,1009.3145935093053,32.81659076781427
1740179431.3027759,1.0,2.0,3.0,1.0,2.0,3.0,408.0,96.0,11.0,4.0,1.0,0.0,21.3598828125,32.90904550754214,1009.310322285524,32.85226391440727
1740179432.31576,1.0,2.0,3.0,1.0,2.0,3.0,384.0,90.0,12.0,4.0,1.0,0.0,21.3628125,32.94833147242141,1009.3152265923355,32.81130328570498
1740179433.330128,1.0,2.0,3.0,1.0,2.0,3.0,384.0,90.0,12.0,4.0,1.0,0.0,21.3649609375,32.98198159453506,1009.3171013576161,32.795645342859906
1740179434.3452754,1.0,2.0,3.0,1.0,2.0,3.0,384.0,90.0,12.0,4.0,1.0,0.0,21.3684765625,33.0213402486217,1009.3178213104032,32.78963234060534
1740179435.358403,1.0,2.0,3.0,1.0,2.0,3.0,372.0,90.0,16.0,4.0,1.0,0.0,21.3675,33.04914901493111,1009.3179082845348,32.788905938141795
1740179436.370497,1.0,2.0,3.0,1.0,2.0,3.0,372.0,90.0,16.0,4.0,1.0,0.0,21.363984375,33.065575141488516,1009.3120231327237,32.838058469518074
1740179437.3830707,1.0,2.0,3.0,1.0,2.0,3.0,372.0,90.0,16.0,4.0,1.0,0.0,21.3606640625,33.070858997653765,1009.3133518190979,32.82696131855662
1740179438.3956137,1.0,2.0,2.0,1.0,2.0,2.0,348.0,84.0,16.0,4.0,1.0,0.0,21.3520703125,33.07009147475906,1009.3196262163448,32.774557890311414
1740179439.4082148,1.0,2.0,2.0,1.0,2.0,2.0,348.0,84.0,16.0,4.0,1.0,0.0,21.3430859375,33.080450099443155,1009.3149161538464,32.813896054212115
1740179440.4204338,1.0,2.0,2.0,1.0,2.0,2.0,348.0,84.0,16.0,4.0,1.0,0.0,21.3344921875,33.06294171323702,1009.3125814387683,32.83339551180484
1740179441.4315596,1.0,2.0,3.0,1.0,2.0,3.0,336.0,82.0,19.0,5.0,1.0,0.0,21.330390625,33.0402576827992,1009.3177666807854,32.79008860375741
1740179442.4426568,1.0,2.0,3.0,1.0,2.0,3.0,336.0,82.0,19.0,5.0,1.0,0.0,21.3266796875,33.03992658343735,1009.3201624643298,32.770079188226774
1740179443.453741,1.0,2.0,3.0,1.0,2.0,3.0,336.0,82.0,19.0,5.0,1.0,0.0,21.319453125,33.02812447694669,1009.3132294708029,32.82798316755567
1740179444.4648068,0.0,2.0,2.0,0.0,2.0,2.0,336.0,76.0,17.0,5.0,1.0,0.0,21.31984375,33.022580946618774,1009.3069969686932,32.88003695611642
1740179445.475903,0.0,2.0,2.0,0.0,2.0,2.0,336.0,76.0,17.0,5.0,1.0,0.0,21.3153515625,33.01660225766223,1009.3115279194931,32.84219447941297
1740179446.4884465,0.0,2.0,2.0,0.0,2.0,2.0,336.0,76.0,17.0,5.0,1.0,0.0,21.3063671875,33.026957439676266,1009.3102599174749,32.85278481158762
1740179447.5039513,1.0,2.0,2.0,1.0,2.0,2.0,336.0,80.0,17.0,4.0,1.0,0.0,21.299140625,33.020734915288756,1009.3067697106948,32.88193501732025
1740179448.5170364,1.0,2.0,2.0,1.0,2.0,2.0,336.0,80.0,17.0,4.0,1.0,0.0,21.2837109375,33.00820417135091,1009.303318486943,32.91075971707186
1740179449.530778,1.0,2.0,2.0,1.0,2.0,2.0,336.0,80.0,17.0,4.0,1.0,0.0,21.2735546875,33.01845407223289,1009.3086949359566,32.8658555265559
1740179450.543741,1.0,2.0,3.0,1.0,2.0,3.0,324.0,78.0,18.0,5.0,1.0,0.0,21.262421875,33.02303949744592,1009.3124358087132,32.834611810074314
1740179451.5577042,1.0,2.0,3.0,1.0,2.0,3.0,324.0,78.0,18.0,5.0,1.0,0.0,21.2528515625,33.02218650456918,1009.3136276653682,32.82465745980428
1740179452.5707843,1.0,2.0,3.0,1.0,2.0,3.0,324.0,78.0,18.0,5.0,1.0,0.0,21.24796875,33.05522068858625,1009.3140599297534,32.8210472032558
1740179453.5849414,1.0,2.0,2.0,1.0,2.0,2.0,306.0,78.0,16.0,2.0,0.0,0.0,21.2372265625,33.048683975635704,1009.3115677346243,32.841861944262966
1740179454.5980868,1.0,2.0,2.0,1.0,2.0,2.0,306.0,78.0,16.0,2.0,0.0,0.0,21.2243359375,33.047534580188504,1009.3140848692824,32.82083890924567
1740179455.612063,1.0,2.0,2.0,1.0,2.0,2.0,306.0,78.0,16.0,2.0,0.0,0.0,21.2159375,33.04678581826399,1009.3069090566823,32.88077119811806
1740179456.623955,1.0,2.0,2.0,1.0,2.0,2.0,324.0,84.0,16.0,2.0,0.0,0.0,21.2048046875,33.045793378742076,1009.303761556471,32.907059185767416
1740179457.6369405,1.0,2.0,2.0,1.0,2.0,2.0,324.0,84.0,16.0,2.0,0.0,0.0,21.19640625,33.05062289514915,1009.3120768923268,32.837609470601336
1740179458.651116,1.0,2.0,2.0,1.0,2.0,2.0,324.0,84.0,16.0,2.0,0.0,0.0,21.19640625,33.07293751422009,1009.3120768923268,32.837609470601336
1740179459.6641057,1.0,2.0,2.0,1.0,2.0,2.0,330.0,90.0,14.0,2.0,0.0,0.0,21.1958203125,33.07846443512895,1009.3145384109317,32.81705094717706
1740179460.6770983,1.0,2.0,2.0,1.0,2.0,2.0,330.0,90.0,14.0,2.0,0.0,0.0,21.198359375,33.101009936991716,1009.3119044564975,32.8390496505676
1740179461.6901245,1.0,2.0,2.0,1.0,2.0,2.0,330.0,90.0,14.0,2.0,0.0,0.0,21.20265625,33.12371611628087,1009.3139348510349,32.82209185606803
1740179462.703359,1.0,2.0,2.0,1.0,2.0,2.0,330.0,92.0,14.0,2.0,0.0,0.0,21.207734375,33.129750924519655,1009.3172732344433,32.79420983765375
1740179463.7163992,1.0,2.0,2.0,1.0,2.0,2.0,330.0,92.0,14.0,2.0,0.0,0.0,21.214375,33.14708945615645,1009.3128996629462,32.83073771260172
1740179464.7294073,1.0,2.0,2.0,1.0,2.0,2.0,330.0,92.0,14.0,2.0,0.0,0.0,21.2175,33.17528207510951,1009.3060824220962,32.88767526106156
1740179465.7414734,1.0,2.0,2.0,1.0,2.0,2.0,306.0,88.0,10.0,2.0,0.0,0.0,21.2200390625,33.19225982608004,1009.3034481015525,32.90967717144773
1740179466.7544427,1.0,2.0,2.0,1.0,2.0,2.0,306.0,88.0,10.0,2.0,0.0,0.0,21.2239453125,33.20936208848467,1009.3151522159449,32.81192447396705
1740179467.7673838,1.0,2.0,2.0,1.0,2.0,2.0,306.0,88.0,10.0,2.0,0.0,0.0,21.2309765625,33.2267464646293,1009.3165961551135,32.79986476576541
1740179468.7804408,1.0,2.0,2.0,1.0,2.0,2.0,354.0,102.0,17.0,2.0,0.0,0.0,21.23625,33.23838993333772,1009.3133755168876,32.826763395396114
1740179469.7935245,1.0,2.0,2.0,1.0,2.0,2.0,354.0,102.0,17.0,2.0,0.0,0.0,21.2356640625,33.26068227668158,1009.3141159044645,32.82057970457985
1740179470.8066163,1.0,2.0,2.0,1.0,2.0,2.0,354.0,102.0,17.0,2.0,0.0,0.0,21.2305859375,33.24346831300094,1009.3211062681909,32.76219661536919
1740179471.8196013,1.0,2.0,2.0,1.0,2.0,2.0,390.0,114.0,14.0,1.0,0.0,0.0,21.2227734375,33.25952681198725,1009.3183542443539,32.78518131063173
1740179472.8326104,1.0,2.0,2.0,1.0,2.0,2.0,390.0,114.0,14.0,1.0,0.0,0.0,21.2149609375,33.253240335371665,1009.3087166934545,32.86567380796758
1740179473.8456411,1.0,2.0,2.0,1.0,2.0,2.0,390.0,114.0,14.0,1.0,0.0,0.0,21.20578125,33.25241778705756,1009.2967900694597,32.96528542755838
1740179474.8587098,2.0,2.0,3.0,2.0,2.0,3.0,402.0,122.0,16.0,2.0,1.0,0.0,21.1934765625,33.22897346519924,1009.2916802412525,33.00796319974658
1740179475.873848,2.0,2.0,3.0,2.0,2.0,3.0,402.0,122.0,16.0,2.0,1.0,0.0,21.1774609375,33.233124516475165,1009.2906841035533,33.01628305712844
1740179476.8860302,2.0,2.0,3.0,2.0,2.0,3.0,402.0,122.0,16.0,2.0,1.0,0.0,21.1602734375,33.22600102352943,1009.2928883082935,32.997873292890624
1740179477.8989556,1.0,2.0,3.0,1.0,2.0,3.0,378.0,114.0,15.0,2.0,1.0,0.0,21.1383984375,33.240797336950784,1009.2872424281729,33.04502837949831
1740179478.912032,1.0,2.0,3.0,1.0,2.0,3.0,378.0,114.0,15.0,2.0,1.0,0.0,21.1110546875,33.22718091832021,1009.296532614277,32.96743571359336
1740179479.9250417,1.0,2.0,3.0,1.0,2.0,3.0,378.0,114.0,15.0,2.0,1.0,0.0,21.0817578125,33.235728277715246,1009.3008271888278,32.931567145538004
1740179480.9382017,1.0,2.0,2.0,1.0,2.0,2.0,372.0,112.0,15.0,1.0,1.0,0.0,21.04953125,33.29986776294661,1009.2916071598383,33.00857358395323
1740179481.9515347,1.0,2.0,2.0,1.0,2.0,2.0,372.0,112.0,15.0,1.0,1.0,0.0,21.020625,33.42581581096613,1009.2776187489488,33.12540702678653
1740179482.9658153,1.0,2.0,2.0,1.0,2.0,2.0,372.0,112.0,15.0,1.0,1.0,0.0,20.99015625,33.4007179757151,1009.2610112982114,33.26411681125458
1740179483.9797935,1.0,2.0,2.0,1.0,2.0,2.0,378.0,112.0,15.0,1.0,1.0,0.0,20.953046875,33.54837797660785,1009.2384425354335,33.45261999976857
1740179484.994146,1.0,2.0,2.0,1.0,2.0,2.0,378.0,112.0,15.0,1.0,1.0,0.0,20.917890625,33.685146642971304,1009.2105384475254,33.685690642362886
1740179486.0063312,1.0,2.0,2.0,1.0,2.0,2.0,378.0,112.0,15.0,1.0,1.0,0.0,20.8872265625,33.69917704084751,1009.1798322365229,33.942172223958735
1740179487.020243,1.0,2.0,2.0,1.0,2.0,2.0,348.0,104.0,16.0,1.0,1.0,0.0,20.873359375,33.787553997636344,1009.1652113957138,34.064298804909164
1740179488.0354593,1.0,2.0,2.0,1.0,2.0,2.0,348.0,104.0,16.0,1.0,1.0,0.0,20.86671875,33.90467328497497,1009.1730148573079,33.99911700702576
1740179489.048379,1.0,2.0,2.0,1.0,2.0,2.0,348.0,104.0,16.0,1.0,1.0,0.0,20.860078125,33.915286710975806,1009.156732712814,34.1351211442451
1740179490.0613534,1.0,2.0,2.0,1.0,2.0,2.0,348.0,100.0,16.0,1.0,1.0,0.0,20.855390625,34.01023268799925,1009.1299586735558,34.35876754472148
1740179491.074399,1.0,2.0,2.0,1.0,2.0,2.0,348.0,100.0,16.0,1.0,1.0,0.0,20.8559765625,34.14503380611628,1009.1016937792516,34.594872429476446
1740179492.0873857,1.0,2.0,2.0,1.0,2.0,2.0,348.0,100.0,16.0,1.0,1.0,0.0,20.860078125,34.179114815799196,1009.0741548701269,34.82491809912429
1740179493.1004312,1.0,2.0,2.0,1.0,2.0,2.0,366.0,104.0,15.0,1.0,1.0,0.0,20.862421875,34.34797819681692,1009.0643165993623,34.907103109282176
1740179494.1133075,1.0,2.0,2.0,1.0,2.0,2.0,366.0,104.0,15.0,1.0,1.0,0.0,20.8594921875,34.41522263893529,1009.0439274567381,35.07742798202238
1740179495.1266022,1.0,2.0,2.0,1.0,2.0,2.0,366.0,104.0,15.0,1.0,1.0,0.0,20.85421875,34.51043350247198,1009.0178935763346,35.294911377014444
1740179496.1395845,1.0,2.0,2.0,1.0,2.0,2.0,366.0,104.0,15.0,1.0,1.0,0.0,20.8466015625,34.61675721491657,1008.987935559138,35.54518208428162
1740179497.1516078,1.0,2.0,2.0,1.0,2.0,2.0,366.0,104.0,15.0,1.0,1.0,0.0,20.833125,34.6211479563691,1008.9395656406768,35.94927939467044
1740179498.1646404,1.0,2.0,2.0,1.0,2.0,2.0,366.0,104.0,15.0,1.0,1.0,0.0,20.815546875,34.75482147187418,1008.9170142034284,36.13768646184078
1740179499.1768522,1.0,1.0,2.0,1.0,1.0,2.0,318.0,92.0,8.0,1.0,1.0,0.0,20.7911328125,34.73000423507561,1008.8898974199703,36.36423944876813
1740179500.1898205,1.0,1.0,2.0,1.0,1.0,2.0,318.0,92.0,8.0,1.0,1.0,0.0,20.763203125,34.9361882724638,1008.879254836267,36.4531565455909
1740179501.2011392,1.0,1.0,2.0,1.0,1.0,2.0,318.0,92.0,8.0,1.0,1.0,0.0,20.734296875,35.040814081386735,1008.8618144405883,36.59886992407795
1740179502.2122824,1.0,1.0,2.0,1.0,1.0,2.0,300.0,88.0,9.0,1.0,1.0,0.0,20.706953125,35.156958469749775,1008.8452683112936,36.73711365016699
1740179503.223395,1.0,1.0,2.0,1.0,1.0,2.0,300.0,88.0,9.0,1.0,1.0,0.0,20.6786328125,35.10908995246321,1008.8322446345484,36.84592840275311
1740179504.234498,1.0,1.0,2.0,1.0,1.0,2.0,300.0,88.0,9.0,1.0,1.0,0.0,20.6466015625,35.162631507789314,1008.8181638247396,36.96357693869929
1740179505.245595,1.0,1.0,1.0,1.0,1.0,1.0,294.0,84.0,6.0,0.0,0.0,0.0,20.6114453125,35.22720733449275,1008.7988468280236,37.124977232665415
1740179506.2584987,1.0,1.0,1.0,1.0,1.0,1.0,294.0,84.0,6.0,0.0,0.0,0.0,20.5735546875,35.34248110571996,1008.783545399676,37.25282781838777
1740179507.2714422,1.0,1.0,1.0,1.0,1.0,1.0,294.0,84.0,6.0,0.0,0.0,0.0,20.5333203125,35.42363059999063,1008.7780702430447,37.29857569258042
1740179508.284488,1.0,1.0,1.0,1.0,1.0,1.0,312.0,90.0,7.0,1.0,0.0,0.0,20.487421875,35.52694649751015,1008.7682607949116,37.38053940285376
1740179509.2971735,1.0,1.0,1.0,1.0,1.0,1.0,312.0,90.0,7.0,1.0,0.0,0.0,20.4409375,35.601919005414615,1008.771215896899,37.355847719269924
1740179510.309811,1.0,1.0,1.0,1.0,1.0,1.0,312.0,90.0,7.0,1.0,0.0,0.0,20.3989453125,35.6716721396793,1008.7662129859383,37.3976501330213
1740179511.3249826,1.0,1.0,1.0,1.0,1.0,1.0,279.0,81.0,6.0,1.0,0.0,0.0,20.363203125,35.74203976880751,1008.7579193184207,37.46694922187086
1740179512.3385022,1.0,1.0,1.0,1.0,1.0,1.0,279.0,81.0,6.0,1.0,0.0,0.0,20.3298046875,35.82400697004343,1008.756984579803,37.474759611458815
1740179513.3508477,1.0,1.0,1.0,1.0,1.0,1.0,279.0,81.0,6.0,1.0,0.0,0.0,20.2966015625,35.871959798630854,1008.7580909903714,37.465514784272074
1740179514.3638048,1.0,1.0,1.0,1.0,1.0,1.0,261.0,77.0,6.0,1.0,0.0,0.0,20.2606640625,35.93670350520585,1008.7477369047851,37.55203066721303
1740179515.3768313,1.0,1.0,1.0,1.0,1.0,1.0,261.0,77.0,6.0,1.0,0.0,0.0,20.2243359375,35.97870576758621,1008.7504730943228,37.529167752325336
1740179516.3893535,1.0,1.0,1.0,1.0,1.0,1.0,261.0,77.0,6.0,1.0,0.0,0.0,20.1844921875,36.04311372042556,1008.7490320156872,37.541209038435824
1740179517.402276,1.0,2.0,2.0,1.0,2.0,2.0,303.0,89.0,12.0,4.0,0.0,0.0,20.1462109375,36.08495150465816,1008.746764901407,37.56015249622987
1740179518.414942,1.0,2.0,2.0,1.0,2.0,2.0,303.0,89.0,12.0,4.0,0.0,0.0,20.11359375,36.13870701280981,1008.7436710396743,37.5860041111094
1740179519.4269977,1.0,2.0,2.0,1.0,2.0,2.0,303.0,89.0,12.0,4.0,0.0,0.0,20.0848828125,36.20422499887426,1008.7522723601006,37.51413356522282
1740179520.4395971,1.0,2.0,2.0,1.0,2.0,2.0,267.0,81.0,12.0,5.0,0.0,0.0,20.0534375,36.24674526611754,1008.7494149279922,37.538009519362944
1740179521.4522724,1.0,2.0,2.0,1.0,2.0,2.0,267.0,81.0,12.0,5.0,0.0,0.0,20.0216015625,36.28354601812767,1008.7527713136246,37.50996444590119
1740179522.4652805,1.0,2.0,2.0,1.0,2.0,2.0,267.0,81.0,12.0,5.0,0.0,0.0,19.9942578125,36.35493697512823,1008.758496073952,37.46213003223064
1740179523.478307,0.0,2.0,2.0,0.0,2.0,2.0,231.0,71.0,13.0,6.0,0.0,0.0,19.9649609375,36.41477876092679,1008.7695339885976,37.36990108411456
1740179524.4912667,0.0,2.0,2.0,0.0,2.0,2.0,231.0,71.0,13.0,6.0,0.0,0.0,19.9380078125,36.46916635347864,1008.7724694724129,37.34537334722293
1740179525.5041943,0.0,2.0,2.0,0.0,2.0,2.0,231.0,71.0,13.0,6.0,0.0,0.0,19.910078125,36.55197351817712,1008.7806362082124,37.27713565047196
1740179526.5168016,1.0,2.0,3.0,1.0,2.0,3.0,276.0,85.0,13.0,6.0,0.0,0.0,19.88,36.60610205143816,1008.7817627347328,37.26772291933108
1740179527.529748,1.0,2.0,3.0,1.0,2.0,3.0,276.0,85.0,13.0,6.0,0.0,0.0,19.8534375,36.65487934742933,1008.7681651459187,37.38133860963616
